Groep;Biotaxon.naam;Biotaxon.naam_bron;KRWwatertype.code;Categorie;
;Sphagnum squarrosum;Sphagnum squarrosum;M2;3;
;Sphagnum squarrosum;Sphagnum squarrosum;M26;5;
;Sphagnum subnitens;Sphagnum subnitens;M2;3;
;Sphagnum subsecundum;Sphagnum subsecundum;M2;3;
;Sphagnum subsecundum;Sphagnum subsecundum;M9;3;
;Sphagnum teres;Sphagnum teres;M2;3;
;Spirodela polyrhiza;Spirodela polyrhiza;M11;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M12;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M14;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M16;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M17;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M1a;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M1b;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M2;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M20;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M21;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M21a;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M21b;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M23;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M25;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M27;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M5;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M6a;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M6b;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M7a;5;
;Spirodela polyrhiza;Spirodela polyrhiza;M7b;5;
;Spirodela polyrhiza;Spirodela polyrhiza;R11;5;
;Spirodela polyrhiza;Spirodela polyrhiza;R12;5;
;Spirodela polyrhiza;Spirodela polyrhiza;R6;5;
;Spirodela polyrhiza;Spirodela polyrhiza;R7;5;
;Spirodela polyrhiza;Spirodela polyrhiza;R8;5;
;Stachys palustris;Stachys palustris;M1a;3;
;Stachys palustris;Stachys palustris;M8;4;
;Stachys palustris;Stachys palustris;R12;5;
;Stachys palustris;Stachys palustris;R6;5;
;Stachys palustris;Stachys palustris;R8;4;
;Stellaria holostea;Stellaria holostea;R3;3;
;Stellaria uliginosa;Stellaria uliginosa;R1;3;
;Stellaria uliginosa;Stellaria uliginosa;R11;3;
;Stellaria uliginosa;Stellaria uliginosa;R13;3;
;Stellaria uliginosa;Stellaria uliginosa;R17;3;
;Stellaria uliginosa;Stellaria uliginosa;R2;3;
;Stellaria uliginosa;Stellaria uliginosa;R3;3;
;Stellaria uliginosa;Stellaria uliginosa;R4;4;
;Stellaria uliginosa;Stellaria uliginosa;R4a;4;
;Stellaria uliginosa;Stellaria uliginosa;R4b;4;
;Stratiotes aloides;Stratiotes aloides;M10;1;
;Stratiotes aloides;Stratiotes aloides;M11;3;
;Stratiotes aloides;Stratiotes aloides;M14;3;
;Stratiotes aloides;Stratiotes aloides;M1a;2;
;Stratiotes aloides;Stratiotes aloides;M1b;2;
;Stratiotes aloides;Stratiotes aloides;M25;2;
;Stratiotes aloides;Stratiotes aloides;M27;2;
;Stratiotes aloides;Stratiotes aloides;M5;3;
;Stratiotes aloides;Stratiotes aloides;M8;2;
;Stratiotes aloides;Stratiotes aloides;R11;3;
;Stratiotes aloides;Stratiotes aloides;R16;3;
;Stratiotes aloides;Stratiotes aloides;R6;4;
;Tephroseris palustris;Tephroseris palustris;M10;2;
;Tephroseris palustris;Tephroseris palustris;M1b;2;
;Thelypteris palustris;Thelypteris palustris;R12;3;
;Thelypteris palustris;Thelypteris palustris;R6;2;
;Tolypella;Tolypella;M1a;1;
;Tolypella glomerata;Tolypella glomerata;M1a;1;
;Tolypella glomerata;Tolypella glomerata;M23;1;
;Tolypella intricata;Tolypella intricata;M1a;1;
;Tolypella intricata;Tolypella intricata;M23;1;
;Tolypella intricata;Tolypella intricata;M5;1;
;Tolypella prolifera;Tolypella prolifera;M1a;1;
;Tolypella prolifera;Tolypella prolifera;M22;1;
;Tolypella prolifera;Tolypella prolifera;M5;1;
;Trichophorum cespitosum;Trichophorum cespitosum;M13;3;
;Trichophorum cespitosum;Trichophorum cespitosum;M18;3;
;Trichophorum cespitosum;Trichophorum cespitosum;M26;3;
;Trichophorum cespitosum ssp. germanicum;Trichophorum cespitosum;M13;3;
;Trichophorum cespitosum ssp. germanicum;Trichophorum cespitosum;M18;3;
;Trichophorum cespitosum ssp. germanicum;Trichophorum cespitosum;M26;3;
;Triglochin palustris;Triglochin palustris;M1a;3;
;Triglochin palustris;Triglochin palustris;M1b;2;
;Triglochin palustris;Triglochin palustris;M8;3;
;Typha angustifolia;Typha angustifolia;M10;3;
;Typha angustifolia;Typha angustifolia;M1a;3;
;Typha angustifolia;Typha angustifolia;M1b;3;
;Typha angustifolia;Typha angustifolia;M6a;3;
;Typha angustifolia;Typha angustifolia;M6b;3;
;Typha angustifolia;Typha angustifolia;M7a;3;
;Typha angustifolia;Typha angustifolia;M7b;3;
;Typha angustifolia;Typha angustifolia;M8;3;
;Typha angustifolia;Typha angustifolia;M9;5;
;Typha angustifolia;Typha angustifolia;R12;3;
;Typha angustifolia;Typha angustifolia;R17;4;
;Typha angustifolia;Typha angustifolia;R3;4;
;Typha angustifolia;Typha angustifolia;R4;5;
;Typha angustifolia;Typha angustifolia;R4a;5;
;Typha angustifolia;Typha angustifolia;R4b;5;
;Typha angustifolia;Typha angustifolia;R6;4;
;Typha angustifolia;Typha angustifolia;R7;5;
;Typha angustifolia;Typha angustifolia;R8;5;
;Typha latifolia;Typha latifolia;M10;5;
;Typha latifolia;Typha latifolia;M1a;5;
;Typha latifolia;Typha latifolia;M1b;5;
;Typha latifolia;Typha latifolia;M3;4;
;Typha latifolia;Typha latifolia;M6a;4;
;Typha latifolia;Typha latifolia;M6b;4;
;Typha latifolia;Typha latifolia;M7a;4;
;Typha latifolia;Typha latifolia;M7b;4;
;Typha latifolia;Typha latifolia;M8;5;
;Typha latifolia;Typha latifolia;M9;5;
;Typha latifolia;Typha latifolia;R1;5;
;Typha latifolia;Typha latifolia;R12;5;
;Typha latifolia;Typha latifolia;R14;3;
;Typha latifolia;Typha latifolia;R15;3;
;Typha latifolia;Typha latifolia;R17;3;
;Typha latifolia;Typha latifolia;R18;3;
;Typha latifolia;Typha latifolia;R2;5;
;Typha latifolia;Typha latifolia;R3;5;
;Typha latifolia;Typha latifolia;R4;5;
;Typha latifolia;Typha latifolia;R4a;5;
;Typha latifolia;Typha latifolia;R4b;5;
;Typha latifolia;Typha latifolia;R5;5;
;Typha latifolia;Typha latifolia;R6;5;
;Typha latifolia;Typha latifolia;R7;4;
;Typha latifolia;Typha latifolia;R8;3;
;Urtica dioica;Urtica dioica;R1;5;
;Urtica dioica;Urtica dioica;R3;5;
;Utricularia australis;Utricularia australis;M12;1;
;Utricularia australis;Utricularia australis;M17;1;
;Utricularia intermedia;Utricularia intermedia;M12;3;
;Utricularia intermedia;Utricularia intermedia;M17;3;
;Utricularia intermedia;Utricularia intermedia;M2;1;
;Utricularia intermedia;Utricularia intermedia;M9;1;
;Utricularia minor;Utricularia minor;M13;1;
;Utricularia minor;Utricularia minor;M18;1;
;Utricularia minor;Utricularia minor;M2;1;
;Utricularia minor;Utricularia minor;M26;1;
;Utricularia minor;Utricularia minor;M9;1;
;Utricularia vulgaris;Utricularia vulgaris;M10;2;
;Utricularia vulgaris;Utricularia vulgaris;M11;4;
;Utricularia vulgaris;Utricularia vulgaris;M12;3;
;Utricularia vulgaris;Utricularia vulgaris;M14;3;
;Utricularia vulgaris;Utricularia vulgaris;M17;3;
;Utricularia vulgaris;Utricularia vulgaris;M1a;2;
;Utricularia vulgaris;Utricularia vulgaris;M1b;1;
;Utricularia vulgaris;Utricularia vulgaris;M25;2;
;Utricularia vulgaris;Utricularia vulgaris;M27;2;
;Utricularia vulgaris;Utricularia vulgaris;M3;3;
;Utricularia vulgaris;Utricularia vulgaris;M5;3;
;Utricularia vulgaris;Utricularia vulgaris;M8;2;
;Utricularia vulgaris;Utricularia vulgaris;R12;1;
;Utricularia vulgaris;Utricularia vulgaris;R16;3;
;Utricularia vulgaris;Utricularia vulgaris;R3;2;
;Utricularia vulgaris;Utricularia vulgaris;R5;4;
;Utricularia vulgaris;Utricularia vulgaris;R6;4;
;Valeriana dioica;Valeriana dioica;R1;3;
;Valeriana dioica;Valeriana dioica;R2;3;
;Valeriana dioica;Valeriana dioica;R3;3;
;Valeriana officinalis;Valeriana officinalis;M10;4;
;Valeriana officinalis;Valeriana officinalis;M1a;4;
;Valeriana officinalis;Valeriana officinalis;M3;4;
;Valeriana officinalis;Valeriana officinalis;M6a;4;
;Valeriana officinalis;Valeriana officinalis;M6b;4;
;Valeriana officinalis;Valeriana officinalis;M7a;4;
;Valeriana officinalis;Valeriana officinalis;M7b;4;
;Valeriana officinalis;Valeriana officinalis;M8;4;
;Valeriana officinalis;Valeriana officinalis;R2;4;
;Valeriana officinalis;Valeriana officinalis;R3;4;
;Veronica anagallis-aquatica;Veronica anagallis-aquatica;M1a;2;
;Veronica anagallis-aquatica;Veronica anagallis-aquatica;M3;2;
;Veronica anagallis-aquatica;Veronica anagallis-aquatica;R13;5;
;Veronica anagallis-aquatica;Veronica anagallis-aquatica;R5;3;
;Veronica anagallis-aquatica;Veronica anagallis-aquatica;R6;3;
;Veronica anagallis-aquatica;Veronica anagallis-aquatica;R8;1;
;Veronica beccabunga;Veronica beccabunga;M10;3;
;Veronica beccabunga;Veronica beccabunga;M1a;3;
;Veronica beccabunga;Veronica beccabunga;M1b;3;
;Veronica beccabunga;Veronica beccabunga;M6a;3;
;Veronica beccabunga;Veronica beccabunga;M6b;3;
;Veronica beccabunga;Veronica beccabunga;M7a;3;
;Veronica beccabunga;Veronica beccabunga;M7b;3;
;Veronica beccabunga;Veronica beccabunga;M8;3;
;Veronica beccabunga;Veronica beccabunga;R1;3;
;Veronica beccabunga;Veronica beccabunga;R11;3;
;Veronica beccabunga;Veronica beccabunga;R13;2;
;Veronica beccabunga;Veronica beccabunga;R14;1;
;Veronica beccabunga;Veronica beccabunga;R17;2;
;Veronica beccabunga;Veronica beccabunga;R18;1;
;Veronica beccabunga;Veronica beccabunga;R2;3;
;Veronica beccabunga;Veronica beccabunga;R3;3;
;Veronica beccabunga;Veronica beccabunga;R4;3;
;Veronica beccabunga;Veronica beccabunga;R4a;3;
;Veronica beccabunga;Veronica beccabunga;R4b;3;
;Veronica beccabunga;Veronica beccabunga;R5;3;
;Veronica beccabunga;Veronica beccabunga;R6;3;
;Veronica beccabunga;Veronica beccabunga;R8;3;
;Veronica catenata;Veronica catenata;M10;4;
;Veronica catenata;Veronica catenata;M1b;3;
;Veronica catenata;Veronica catenata;R14;4;
;Veronica catenata;Veronica catenata;R17;4;
;Veronica catenata;Veronica catenata;R18;4;
;Veronica catenata;Veronica catenata;R4;4;
;Veronica catenata;Veronica catenata;R4a;4;
;Veronica catenata;Veronica catenata;R4b;4;
;Veronica catenata;Veronica catenata;R5;3;
;Veronica catenata;Veronica catenata;R6;3;
;Veronica catenata;Veronica catenata;R8;5;
;Veronica scutellata;Veronica scutellata;M1a;3;
;Veronica scutellata;Veronica scutellata;M1b;3;
;Veronica scutellata;Veronica scutellata;M2;3;
;Veronica scutellata;Veronica scutellata;M8;3;
;Viola palustris;Viola palustris;R1;1;
;Viola palustris;Viola palustris;R2;1;
;Viola palustris;Viola palustris;R3;1;
;Warnstorfia fluitans;Warnstorfia fluitans;M12;5;
;Warnstorfia fluitans;Warnstorfia fluitans;M13;5;
;Warnstorfia fluitans;Warnstorfia fluitans;M17;5;
;Warnstorfia fluitans;Warnstorfia fluitans;M18;5;
;Warnstorfia fluitans;Warnstorfia fluitans;M26;5;
;Wolffia;Wolffia;M11;5;
;Wolffia;Wolffia;M25;5;
;Wolffia;Wolffia;M27;5;
;Wolffia;Wolffia;M6a;5;
;Wolffia;Wolffia;M6b;5;
;Wolffia;Wolffia;M7a;5;
;Wolffia;Wolffia;M7b;5;
;Wolffia arrhiza;Wolffia arrhiza;M11;5;
;Wolffia arrhiza;Wolffia arrhiza;M25;5;
;Wolffia arrhiza;Wolffia arrhiza;M27;5;
;Wolffia arrhiza;Wolffia arrhiza;M6a;5;
;Wolffia arrhiza;Wolffia arrhiza;M6b;5;
;Wolffia arrhiza;Wolffia arrhiza;M7a;5;
;Wolffia arrhiza;Wolffia arrhiza;M7b;5;
;Wolffia australiana;Wolffia australiana;M11;5;
;Wolffia australiana;Wolffia australiana;M25;5;
;Wolffia australiana;Wolffia australiana;M27;5;
;Wolffia australiana;Wolffia australiana;M6a;5;
;Wolffia australiana;Wolffia australiana;M6b;5;
;Wolffia australiana;Wolffia australiana;M7a;5;
;Wolffia australiana;Wolffia australiana;M7b;5;
;Wolffia columbiana;Wolffia columbiana;M11;5;
;Wolffia columbiana;Wolffia columbiana;M25;5;
;Wolffia columbiana;Wolffia columbiana;M27;5;
;Wolffia columbiana;Wolffia columbiana;M6a;5;
;Wolffia columbiana;Wolffia columbiana;M6b;5;
;Wolffia columbiana;Wolffia columbiana;M7a;5;
;Wolffia columbiana;Wolffia columbiana;M7b;5;
;Zannichellia palustris [1];Zannichellia palustris [1];M10;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M11;5;
;Zannichellia palustris [1];Zannichellia palustris [1];M14;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M16;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M1a;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M1b;3;
;Zannichellia palustris [1];Zannichellia palustris [1];M20;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M21;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M21a;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M21b;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M22;5;
;Zannichellia palustris [1];Zannichellia palustris [1];M23;5;
;Zannichellia palustris [1];Zannichellia palustris [1];M25;5;
;Zannichellia palustris [1];Zannichellia palustris [1];M27;5;
;Zannichellia palustris [1];Zannichellia palustris [1];M30;3;
;Zannichellia palustris [1];Zannichellia palustris [1];M31;3;
;Zannichellia palustris [1];Zannichellia palustris [1];M5;4;
;Zannichellia palustris [1];Zannichellia palustris [1];M8;5;
;Zannichellia palustris [1];Zannichellia palustris [1];R16;4;
;Zannichellia palustris [1];Zannichellia palustris [1];R3;5;
;Zannichellia palustris [1];Zannichellia palustris [1];R7;2;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M10;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M11;5;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M14;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M16;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M1a;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M1b;3;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M20;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M21;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M21a;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M21b;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M22;5;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M23;5;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M25;5;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M27;5;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M30;3;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M31;3;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M5;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];M8;5;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];R16;4;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];R3;5;
;Zannichellia palustris ssp. palustris;Zannichellia palustris [1];R7;2;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M10;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M11;5;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M14;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M16;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M1a;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M1b;3;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M20;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M21;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M21a;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M21b;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M22;5;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M23;5;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M25;5;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M27;5;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M30;3;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M31;3;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M5;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];M8;5;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];R16;4;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];R3;5;
;Zannichellia palustris ssp. pedicellata;Zannichellia palustris [1];R7;2;
Waterplanten;Alisma gramineum;Alisma gramineum;M10;2;
Waterplanten;Alisma gramineum;Alisma gramineum;M1a;1;
Waterplanten;Alisma gramineum;Alisma gramineum;M1b;1;
Waterplanten;Alisma gramineum;Alisma gramineum;M3;1;
Waterplanten;Alisma gramineum;Alisma gramineum;M6a;1;
Waterplanten;Alisma gramineum;Alisma gramineum;M6b;1;
Waterplanten;Alisma gramineum;Alisma gramineum;M7a;1;
Waterplanten;Alisma gramineum;Alisma gramineum;M7b;1;
Waterplanten;Alisma gramineum;Alisma gramineum;M8;2;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M10;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M1a;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M1b;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M2;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M3;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M4;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M6a;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M6b;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M7a;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M7b;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M8;5;
Waterplanten;Azolla filiculoides;Azolla filiculoides;M9;5;
Waterplanten;Baldellia ranunculoides;Baldellia ranunculoides;M10;1;
Waterplanten;Baldellia ranunculoides;Baldellia ranunculoides;M2;1;
Waterplanten;Baldellia ranunculoides;Baldellia ranunculoides;M4;1;
Waterplanten;Baldellia ranunculoides;Baldellia ranunculoides;M8;1;
Waterplanten;Baldellia ranunculoides;Baldellia ranunculoides;M9;1;
Waterplanten;Callitriche;Callitriche;M10;3;
Waterplanten;Callitriche;Callitriche;M1a;3;
Waterplanten;Callitriche;Callitriche;M1b;3;
Waterplanten;Callitriche;Callitriche;M3;3;
Waterplanten;Callitriche;Callitriche;M6a;3;
Waterplanten;Callitriche;Callitriche;M6b;3;
Waterplanten;Callitriche;Callitriche;M7a;3;
Waterplanten;Callitriche;Callitriche;M7b;3;
Waterplanten;Callitriche;Callitriche;M8;3;
Waterplanten;Callitriche brutia;Callitriche brutia;M10;3;
Waterplanten;Callitriche brutia;Callitriche brutia;M1a;2;
Waterplanten;Callitriche brutia;Callitriche brutia;M1b;2;
Waterplanten;Callitriche brutia;Callitriche brutia;M2;4;
Waterplanten;Callitriche brutia;Callitriche brutia;M3;2;
Waterplanten;Callitriche brutia;Callitriche brutia;M4;4;
Waterplanten;Callitriche brutia;Callitriche brutia;M6a;2;
Waterplanten;Callitriche brutia;Callitriche brutia;M6b;2;
Waterplanten;Callitriche brutia;Callitriche brutia;M7a;2;
Waterplanten;Callitriche brutia;Callitriche brutia;M7b;2;
Waterplanten;Callitriche brutia;Callitriche brutia;M8;3;
Waterplanten;Callitriche brutia;Callitriche brutia;M9;3;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M10;3;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M1a;2;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M1b;2;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M3;2;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M6a;2;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M6b;2;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M7a;2;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M7b;2;
Waterplanten;Callitriche hermaphroditica;Callitriche hermaphroditica;M8;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M10;2;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M1a;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M1b;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M3;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M6a;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M6b;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M7a;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M7b;3;
Waterplanten;Callitriche obtusangula;Callitriche obtusangula;M8;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M10;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M1a;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M1b;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M2;4;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M3;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M4;4;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M6a;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M6b;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M7a;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M7b;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M8;2;
Waterplanten;Callitriche platycarpa;Callitriche platycarpa;M9;3;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M10;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M1a;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M1b;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M2;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M3;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M4;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M6a;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M6b;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M7a;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M7b;4;
Waterplanten;Ceratophyllum demersum;Ceratophyllum demersum;M8;4;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M10;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M1a;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M1b;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M3;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M6a;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M6b;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M7a;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M7b;3;
Waterplanten;Ceratophyllum submersum;Ceratophyllum submersum;M8;3;
Waterplanten;Chara;Chara;M10;2;
Waterplanten;Chara;Chara;M1a;1;
Waterplanten;Chara;Chara;M1b;1;
Waterplanten;Chara;Chara;M2;3;
Waterplanten;Chara;Chara;M3;1;
Waterplanten;Chara;Chara;M4;3;
Waterplanten;Chara;Chara;M6a;1;
Waterplanten;Chara;Chara;M6b;1;
Waterplanten;Chara;Chara;M7a;1;
Waterplanten;Chara;Chara;M7b;1;
Waterplanten;Chara;Chara;M8;2;
Waterplanten;Chara aspera;Chara aspera;M10;1;
Waterplanten;Chara aspera;Chara aspera;M1a;1;
Waterplanten;Chara aspera;Chara aspera;M1b;1;
Waterplanten;Chara aspera;Chara aspera;M3;1;
Waterplanten;Chara aspera;Chara aspera;M6a;1;
Waterplanten;Chara aspera;Chara aspera;M6b;1;
Waterplanten;Chara aspera;Chara aspera;M7a;1;
Waterplanten;Chara aspera;Chara aspera;M7b;1;
Waterplanten;Chara aspera;Chara aspera;M8;1;
Waterplanten;Chara globularis;Chara globularis;M10;2;
Waterplanten;Chara globularis;Chara globularis;M1a;2;
Waterplanten;Chara globularis;Chara globularis;M1b;2;
Waterplanten;Chara globularis;Chara globularis;M2;4;
Waterplanten;Chara globularis;Chara globularis;M3;2;
Waterplanten;Chara globularis;Chara globularis;M4;4;
Waterplanten;Chara globularis;Chara globularis;M6a;2;
Waterplanten;Chara globularis;Chara globularis;M6b;2;
Waterplanten;Chara globularis;Chara globularis;M7a;2;
Waterplanten;Chara globularis;Chara globularis;M7b;2;
Waterplanten;Chara globularis;Chara globularis;M8;2;
Waterplanten;Chara globularis;Chara globularis;M9;2;
Waterplanten;Chara hispida;Chara hispida;M10;1;
Waterplanten;Chara hispida;Chara hispida;M1a;1;
Waterplanten;Chara hispida;Chara hispida;M1b;1;
Waterplanten;Chara hispida;Chara hispida;M3;1;
Waterplanten;Chara hispida;Chara hispida;M6a;1;
Waterplanten;Chara hispida;Chara hispida;M6b;1;
Waterplanten;Chara hispida;Chara hispida;M7a;1;
Waterplanten;Chara hispida;Chara hispida;M7b;1;
Waterplanten;Chara hispida;Chara hispida;M8;1;
Waterplanten;Chara vulgaris;Chara vulgaris;M10;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M1a;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M1b;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M3;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M6a;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M6b;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M7a;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M7b;2;
Waterplanten;Chara vulgaris;Chara vulgaris;M8;2;
Waterplanten;Drepanocladus fluitans;Drepanocladus fluitans;M9;5;
Waterplanten;Elatine hexandra;Elatine hexandra;M2;1;
Waterplanten;Elatine hexandra;Elatine hexandra;M4;1;
Waterplanten;Elatine hexandra;Elatine hexandra;M9;2;
Waterplanten;Eleocharis acicularis;Eleocharis acicularis;M10;3;
Waterplanten;Eleocharis acicularis;Eleocharis acicularis;M2;3;
Waterplanten;Eleocharis acicularis;Eleocharis acicularis;M4;3;
Waterplanten;Eleocharis acicularis;Eleocharis acicularis;M8;3;
Waterplanten;Eleocharis acicularis;Eleocharis acicularis;M9;3;
Waterplanten;Eleogiton fluitans;Eleogiton fluitans;M10;1;
Waterplanten;Eleogiton fluitans;Eleogiton fluitans;M2;1;
Waterplanten;Eleogiton fluitans;Eleogiton fluitans;M4;1;
